fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,date,hour
35088.0,7117.2,2400.0,2200.0,7752.0,0.0,9.8,2020-11-25,20
33784.0,7117.2,2400.0,2200.0,7988.0,0.0,12.4,2020-11-25,21
30960.0,7117.2,2400.0,2200.0,8458.0,0.0,11.7,2020-11-25,22
28006.0,7117.2,2400.0,2200.0,8508.0,0.0,11.3,2020-11-25,23
25945.0,7117.2,2400.0,2200.0,8895.0,0.0,8.9,2020-11-26,0
24278.0,7117.2,2400.0,2200.0,9042.0,0.0,9.7,2020-11-26,1
23260.0,7117.2,2400.0,2200.0,8854.0,0.0,9.6,2020-11-26,2
22935.0,7117.2,2400.0,2200.0,8522.0,0.0,8.9,2020-11-26,3
22898.0,7117.2,2400.0,2200.0,8234.0,0.0,9.5,2020-11-26,4
23531.0,7117.2,2400.0,2200.0,8721.0,0.0,9.8,2020-11-26,5
25896.0,7117.2,2400.0,2200.0,8876.0,0.0,9.7,2020-11-26,6
29965.0,7117.2,2400.0,2200.0,9532.0,0.0,9.3,2020-11-26,7
32166.0,7117.2,2400.0,2200.0,9720.0,70.3,9.3,2020-11-26,8
33194.0,7117.2,2400.0,2200.0,9701.0,509.3,9.9,2020-11-26,9
33908.0,7117.2,2400.0,2200.0,9749.0,996.0,19.1,2020-11-26,10
34174.0,7117.2,2400.0,2200.0,9684.0,1249.3,15.7,2020-11-26,11
34217.0,7117.2,2400.0,2200.0,9444.0,1207.7,12.3,2020-11-26,12
34640.0,7117.2,2400.0,2200.0,9253.0,1190.7,15.2,2020-11-26,13
33880.0,7117.2,2400.0,2200.0,9286.0,1101.3,18.4,2020-11-26,14
32881.0,7117.2,2400.0,2200.0,9205.0,836.1,21.5,2020-11-26,15
32314.0,7117.2,2400.0,2200.0,9419.0,443.6,20.9,2020-11-26,16
32610.0,7117.2,2400.0,2200.0,9801.0,76.5,14.3,2020-11-26,17
34443.0,7117.2,2400.0,2200.0,10207.0,0.2,11.1,2020-11-26,18
34875.0,7117.2,2400.0,2200.0,10569.0,0.0,10.9,2020-11-26,19
34580.0,7117.2,2400.0,2200.0,10079.0,0.0,11.0,2020-11-26,20
33322.0,7117.2,2400.0,2200.0,9915.0,0.0,9.8,2020-11-26,21
30650.0,7117.2,2400.0,2200.0,9603.0,0.0,8.9,2020-11-26,22
27899.0,7117.2,2400.0,2200.0,9343.0,0.0,8.9,2020-11-26,23
25748.0,7117.2,2400.0,2200.0,9073.0,0.0,11.0,2020-11-27,0
24146.0,7117.2,2400.0,2200.0,8636.0,0.0,12.4,2020-11-27,1
23228.0,7117.2,2400.0,2200.0,8688.0,0.0,10.5,2020-11-27,2
22945.0,7117.2,2400.0,2200.0,8682.0,0.0,10.2,2020-11-27,3
22881.0,7117.2,2400.0,2200.0,8495.0,0.0,10.1,2020-11-27,4
23432.0,7117.2,2400.0,2200.0,8304.0,0.0,10.2,2020-11-27,5
26020.0,7117.2,2400.0,2200.0,7729.0,0.0,10.3,2020-11-27,6
29961.0,7117.2,2400.0,2200.0,7526.0,0.0,9.7,2020-11-27,7
31998.0,7117.2,2400.0,2200.0,7599.0,69.5,9.9,2020-11-27,8
33238.0,7117.2,2400.0,2200.0,7243.0,490.9,16.8,2020-11-27,9
33899.0,7117.2,2400.0,2200.0,6690.0,1080.3,22.3,2020-11-27,10
33991.0,7117.2,2400.0,2200.0,6317.0,1576.2,26.8,2020-11-27,11
34350.0,7117.2,2400.0,2200.0,6182.0,1684.2,41.4,2020-11-27,12
34394.0,7117.2,2400.0,2200.0,5898.0,1799.9,68.7,2020-11-27,13
33543.0,7117.2,2400.0,2200.0,5623.0,1361.8,43.3,2020-11-27,14
32442.0,7117.2,2400.0,2200.0,5391.0,1048.1,36.6,2020-11-27,15
31741.0,7117.2,2400.0,2200.0,5327.0,487.2,33.0,2020-11-27,16
31890.0,7117.2,2400.0,2200.0,5049.0,80.0,14.2,2020-11-27,17
33701.0,7117.2,2400.0,2200.0,5176.0,0.0,9.1,2020-11-27,18
34100.0,7117.2,2400.0,2200.0,5325.0,0.0,9.0,2020-11-27,19
33614.0,7117.2,2400.0,2200.0,5188.0,0.0,10.1,2020-11-27,20
32313.0,7117.2,2400.0,2200.0,4743.0,0.0,10.4,2020-11-27,21
29961.0,7117.2,2400.0,2200.0,4414.0,0.0,10.3,2020-11-27,22
27431.0,7117.2,2400.0,2200.0,4333.0,0.0,10.1,2020-11-27,23
25611.0,7117.2,2400.0,2200.0,4385.0,0.0,10.2,2020-11-28,0
24038.0,7117.2,2400.0,2200.0,4649.0,0.0,10.3,2020-11-28,1
22942.0,7117.2,2400.0,2200.0,4123.0,0.0,10.3,2020-11-28,2
22200.0,7117.2,2400.0,2200.0,3753.0,0.0,10.3,2020-11-28,3
21932.0,7117.2,2400.0,2200.0,3096.0,0.0,10.4,2020-11-28,4
21849.0,7117.2,2400.0,2200.0,2523.0,0.0,10.4,2020-11-28,5
22597.0,7117.2,2400.0,2200.0,2529.0,0.0,10.4,2020-11-28,6
23771.0,7117.2,2400.0,2200.0,2732.0,0.0,10.3,2020-11-28,7
25082.0,7117.2,2400.0,2200.0,2669.0,105.4,10.4,2020-11-28,8
27419.0,7117.2,2400.0,2200.0,2525.0,857.1,10.7,2020-11-28,9
29341.0,7117.2,2400.0,2200.0,2734.0,2064.8,59.2,2020-11-28,10
29864.0,7117.2,2400.0,2200.0,2712.0,3214.9,193.3,2020-11-28,11
30039.0,7117.2,2400.0,2200.0,2577.0,3387.2,217.8,2020-11-28,12
30206.0,7117.2,2400.0,2200.0,2575.0,3451.2,260.7,2020-11-28,13
29510.0,7117.2,2400.0,2200.0,2727.0,3109.9,181.7,2020-11-28,14
28025.0,7117.2,2400.0,2200.0,2969.0,2490.3,151.2,2020-11-28,15
27094.0,7117.2,2400.0,2200.0,3142.0,1315.3,95.6,2020-11-28,16
27525.0,7117.2,2400.0,2200.0,3202.0,251.9,28.5,2020-11-28,17
29665.0,7117.2,2400.0,2200.0,3227.0,0.0,1.9,2020-11-28,18
30142.0,7117.2,2400.0,2200.0,3299.0,0.0,2.2,2020-11-28,19
30332.0,7117.2,2400.0,2200.0,3339.0,0.0,7.5,2020-11-28,20
29939.0,7117.2,2400.0,2200.0,3330.0,0.0,9.8,2020-11-28,21
28186.0,7117.2,2400.0,2200.0,3127.0,0.0,9.5,2020-11-28,22
26007.0,7117.2,2400.0,2200.0,3036.0,0.0,9.3,2020-11-28,23
23704.0,7117.2,2400.0,2200.0,3309.0,0.0,9.4,2020-11-29,0
22079.0,7117.2,2400.0,2200.0,3161.0,0.0,9.5,2020-11-29,1
21020.0,7117.2,2400.0,2200.0,3180.0,0.0,10.0,2020-11-29,2
20349.0,7117.2,2400.0,2200.0,2996.0,0.0,9.2,2020-11-29,3
20003.0,7117.2,2400.0,2200.0,2675.0,0.0,8.7,2020-11-29,4
20149.0,7117.2,2400.0,2200.0,2753.0,0.0,9.2,2020-11-29,5
20559.0,7117.2,2400.0,2200.0,2633.0,0.0,9.2,2020-11-29,6
21083.0,7117.2,2400.0,2200.0,2430.0,0.0,8.1,2020-11-29,7
21730.0,7117.2,2400.0,2200.0,2344.0,197.7,8.3,2020-11-29,8
23892.0,7117.2,2400.0,2200.0,2194.0,1278.4,9.2,2020-11-29,9
26025.0,7117.2,2400.0,2200.0,2020.0,2666.5,16.3,2020-11-29,10
27046.0,7117.2,2400.0,2200.0,1742.0,3473.7,169.9,2020-11-29,11
27227.0,7117.2,2400.0,2200.0,1472.0,3678.5,163.1,2020-11-29,12
27904.0,7117.2,2400.0,2200.0,1491.0,3808.1,129.9,2020-11-29,13
27883.0,7117.2,2400.0,2200.0,1519.0,3515.3,120.3,2020-11-29,14
26200.0,7117.2,2400.0,2200.0,1478.0,2816.2,92.3,2020-11-29,15
25489.0,7117.2,2400.0,2200.0,1555.0,1455.0,84.9,2020-11-29,16
25981.0,7117.2,2400.0,2200.0,1673.0,239.5,32.8,2020-11-29,17
28190.0,7117.2,2400.0,2200.0,2055.0,0.0,17.2,2020-11-29,18
29121.0,7117.2,2400.0,2200.0,2541.0,0.0,0.5,2020-11-29,19
29909.0,7117.2,2400.0,2200.0,2854.0,0.0,6.0,2020-11-29,20
29676.0,7117.2,2400.0,2200.0,3099.0,0.0,9.9,2020-11-29,21
28307.0,7117.2,2400.0,2200.0,3359.0,0.0,9.8,2020-11-29,22
26120.0,7117.2,2400.0,2200.0,3465.0,0.0,9.9,2020-11-29,23
23674.0,7117.2,2400.0,2200.0,3392.0,0.0,9.7,2020-11-30,0
22116.0,7117.2,2400.0,2200.0,3492.0,0.0,8.9,2020-11-30,1
21252.0,7117.2,2400.0,2200.0,3552.0,0.0,10.2,2020-11-30,2
20920.0,7117.2,2400.0,2200.0,3453.0,0.0,9.9,2020-11-30,3
21018.0,7117.2,2400.0,2200.0,3286.0,0.0,9.2,2020-11-30,4
21811.0,7117.2,2400.0,2200.0,3077.0,0.0,8.3,2020-11-30,5
24883.0,7117.2,2400.0,2200.0,3199.0,0.0,8.5,2020-11-30,6
29238.0,7117.2,2400.0,2200.0,3375.0,0.0,7.7,2020-11-30,7
31915.0,7117.2,2400.0,2200.0,3688.0,208.2,8.0,2020-11-30,8
33375.0,7117.2,2400.0,2200.0,3817.0,1394.6,8.4,2020-11-30,9
34104.0,7076.9,2400.0,2200.0,3783.0,2996.8,14.1,2020-11-30,10
33925.0,7076.9,2400.0,2200.0,3618.0,3783.2,57.0,2020-11-30,11
33964.0,7056.9,2400.0,2200.0,3480.0,4096.2,135.3,2020-11-30,12
33851.0,7056.9,2400.0,2200.0,3378.0,3983.3,224.4,2020-11-30,13
32989.0,7056.9,2400.0,2200.0,3352.0,3892.0,191.6,2020-11-30,14
32206.0,7056.9,2400.0,2200.0,3303.0,3278.1,196.2,2020-11-30,15
31650.0,7049.9,2400.0,2200.0,3308.0,1806.7,160.4,2020-11-30,16
32133.0,7049.9,2400.0,2200.0,3337.0,386.3,74.2,2020-11-30,17
34386.0,7049.9,2400.0,2200.0,3974.0,0.0,8.5,2020-11-30,18
34927.0,7049.9,2400.0,2200.0,4375.0,0.0,11.1,2020-11-30,19
34709.0,7049.9,2400.0,2200.0,4806.0,0.0,6.9,2020-11-30,20
33501.0,7049.9,2400.0,2200.0,4788.0,0.0,9.5,2020-11-30,21
30777.0,7049.9,2400.0,2200.0,4563.0,0.0,9.5,2020-11-30,22
27899.0,7049.9,2400.0,2200.0,4753.0,0.0,8.4,2020-11-30,23
25941.0,7049.9,2400.0,2200.0,4934.0,0.0,8.1,2020-12-01,0
24109.0,7049.9,2400.0,2200.0,5029.0,0.0,13.0,2020-12-01,1
22974.0,7049.9,2400.0,2200.0,5142.0,0.0,13.3,2020-12-01,2
22573.0,7049.9,2400.0,2200.0,5251.0,0.0,11.1,2020-12-01,3
22478.0,7049.9,2400.0,2200.0,5416.0,0.0,10.7,2020-12-01,4
23171.0,7049.9,2400.0,2200.0,5407.0,0.0,7.7,2020-12-01,5
25769.0,7049.9,2400.0,2200.0,6008.0,0.0,6.7,2020-12-01,6
29889.0,7049.9,2400.0,2200.0,6160.0,0.0,7.6,2020-12-01,7
32489.0,7049.9,2400.0,2200.0,6446.0,266.5,6.7,2020-12-01,8
33424.0,7049.9,2400.0,2200.0,6886.0,1771.6,15.2,2020-12-01,9
33642.0,7049.9,2400.0,2200.0,6156.0,3754.0,110.2,2020-12-01,10
33501.0,7049.9,2400.0,2200.0,5809.0,4704.2,410.4,2020-12-01,11
33151.0,7049.9,2400.0,2200.0,5838.0,4850.0,628.6,2020-12-01,12
32822.0,7049.9,2400.0,2200.0,6148.0,4873.3,702.1,2020-12-01,13
31916.0,7049.9,2400.0,2200.0,6749.0,4443.9,786.4,2020-12-01,14
31272.0,7049.9,2400.0,2200.0,7152.0,3711.3,870.1,2020-12-01,15
31042.0,7049.9,2400.0,2200.0,7695.0,2292.1,780.4,2020-12-01,16
31733.0,7049.9,2400.0,2200.0,8169.0,441.4,420.5,2020-12-01,17
33634.0,7049.9,2400.0,2200.0,8977.0,0.0,113.0,2020-12-01,18
34401.0,7049.9,2400.0,2200.0,9235.0,0.0,61.6,2020-12-01,19
34693.0,6989.9,2400.0,2200.0,9551.0,0.0,14.3,2020-12-01,20
33929.0,6989.9,2400.0,2200.0,9710.0,0.0,21.7,2020-12-01,21
31100.0,6989.9,2400.0,2200.0,9333.0,0.0,27.0,2020-12-01,22
28112.0,6989.9,2400.0,2200.0,9212.0,0.0,23.8,2020-12-01,23
25926.0,6989.9,2400.0,2200.0,9158.0,0.0,25.7,2020-12-02,0
23969.0,6989.9,2400.0,2200.0,9782.0,0.0,29.0,2020-12-02,1
22973.0,6989.9,2400.0,2200.0,10547.0,0.0,17.6,2020-12-02,2
22691.0,6989.9,2400.0,2200.0,10851.0,0.0,10.3,2020-12-02,3
22747.0,6989.9,2400.0,2200.0,11220.0,0.0,10.0,2020-12-02,4
23386.0,6989.9,2400.0,2200.0,11190.0,0.0,10.0,2020-12-02,5
26308.0,6989.9,2400.0,2200.0,11174.0,0.0,10.0,2020-12-02,6
30343.0,6989.9,2400.0,2200.0,11262.0,0.0,10.0,2020-12-02,7
32157.0,6989.9,2400.0,2200.0,11969.0,231.2,10.6,2020-12-02,8
33052.0,6989.9,2400.0,2200.0,11515.0,1595.0,22.0,2020-12-02,9
33981.0,6989.9,2400.0,2200.0,10913.0,3661.1,128.0,2020-12-02,10
33610.0,6989.9,2400.0,2200.0,11215.0,4521.2,420.3,2020-12-02,11
33388.0,6989.9,2400.0,2200.0,11834.0,4505.3,592.8,2020-12-02,12
33530.0,6989.9,2400.0,2200.0,12285.0,4749.1,660.5,2020-12-02,13
32544.0,6989.9,2400.0,2200.0,12315.0,4623.7,717.2,2020-12-02,14
31803.0,6989.9,2400.0,2200.0,12707.0,3850.5,837.7,2020-12-02,15
31689.0,6989.9,2400.0,2200.0,11739.0,2311.4,718.7,2020-12-02,16
32311.0,7013.9,2400.0,2200.0,10933.0,511.1,399.6,2020-12-02,17
34156.0,7013.9,2400.0,2200.0,10138.0,0.0,65.0,2020-12-02,18
34778.0,7013.9,2400.0,2200.0,9441.0,0.0,27.4,2020-12-02,19
35290.0,7013.9,2400.0,2200.0,9257.0,0.0,20.4,2020-12-02,20
34193.0,7013.9,2400.0,2200.0,9078.0,0.0,17.5,2020-12-02,21
31352.0,7013.9,2400.0,2200.0,8647.0,0.0,19.7,2020-12-02,22
28289.0,7117.2,2400.0,2200.0,7922.0,0.0,20.5,2020-12-02,23
26111.0,7117.2,2400.0,2200.0,7171.0,0.0,20.9,2020-12-03,0
24366.0,7117.2,2400.0,2200.0,6800.0,0.0,23.7,2020-12-03,1
23344.0,7117.2,2400.0,2200.0,6337.0,0.0,21.8,2020-12-03,2
23048.0,7117.2,2400.0,2200.0,5940.0,0.0,21.0,2020-12-03,3
23114.0,7117.2,2400.0,2200.0,5629.0,0.0,20.5,2020-12-03,4
23813.0,7117.2,2400.0,2200.0,5634.0,0.0,19.8,2020-12-03,5
26096.0,7117.2,2400.0,2200.0,5612.0,0.0,19.6,2020-12-03,6
30384.0,7117.2,2400.0,2200.0,5749.0,0.0,20.7,2020-12-03,7
33476.0,7117.2,2400.0,2200.0,6022.0,327.5,20.1,2020-12-03,8
34673.0,7117.2,2400.0,2200.0,6163.0,1958.6,44.3,2020-12-03,9
34944.0,7117.2,2400.0,2200.0,5935.0,4006.5,275.6,2020-12-03,10
34835.0,7117.2,2400.0,2200.0,5589.0,5136.6,597.5,2020-12-03,11
34626.0,7117.2,2400.0,2200.0,6240.0,5323.0,743.6,2020-12-03,12
34456.0,7117.2,2400.0,2200.0,7652.0,5285.5,758.5,2020-12-03,13
33608.0,7117.2,2400.0,2200.0,9362.0,4914.6,783.1,2020-12-03,14
32924.0,7117.2,2400.0,2200.0,10889.0,4132.6,923.7,2020-12-03,15
32661.0,7117.2,2400.0,2200.0,11758.0,2336.4,816.0,2020-12-03,16
33440.0,7117.2,2400.0,2200.0,12417.0,489.4,448.6,2020-12-03,17
35450.0,7117.2,2400.0,2200.0,13266.0,0.0,129.7,2020-12-03,18
36140.0,7117.2,2400.0,2200.0,14371.0,0.0,64.2,2020-12-03,19
36252.0,7117.2,2400.0,2200.0,15170.0,0.0,12.4,2020-12-03,20
35152.0,7117.2,2400.0,2200.0,15442.0,0.0,8.9,2020-12-03,21
32033.0,7117.2,2400.0,2200.0,15604.0,0.0,8.9,2020-12-03,22
28822.0,7117.2,2400.0,2200.0,15710.0,0.0,13.5,2020-12-03,23
26669.0,7117.2,2400.0,2200.0,15612.0,0.0,17.4,2020-12-04,0
24903.0,7117.2,2400.0,2200.0,15290.0,0.0,24.4,2020-12-04,1
23660.0,7117.2,2400.0,2200.0,15234.0,0.0,7.3,2020-12-04,2
23257.0,7117.2,2400.0,2200.0,14582.0,0.0,9.4,2020-12-04,3
23243.0,7117.2,2400.0,2200.0,14777.0,0.0,7.1,2020-12-04,4
23794.0,7117.2,2400.0,2200.0,14210.0,0.0,9.4,2020-12-04,5
26490.0,7117.2,2400.0,2200.0,14013.0,0.0,9.8,2020-12-04,6
30866.0,7117.2,2400.0,2200.0,13560.0,0.0,9.6,2020-12-04,7
33481.0,7117.2,2400.0,2200.0,12945.0,96.2,10.1,2020-12-04,8
34904.0,7117.2,2400.0,2200.0,12896.0,839.6,10.1,2020-12-04,9
35528.0,7117.2,2400.0,2200.0,13039.0,1838.3,13.3,2020-12-04,10
35551.0,7117.2,2400.0,2200.0,12966.0,2502.3,17.9,2020-12-04,11
34986.0,7117.2,2400.0,2200.0,13865.0,2772.0,34.8,2020-12-04,12
35236.0,7117.2,2400.0,2200.0,14110.0,2775.2,47.7,2020-12-04,13
34658.0,7117.2,2400.0,2200.0,14517.0,2473.3,48.4,2020-12-04,14
33690.0,7117.2,2400.0,2200.0,13857.0,1876.1,57.6,2020-12-04,15
32976.0,7117.2,2400.0,2200.0,12527.0,984.6,42.4,2020-12-04,16
33601.0,7117.2,2400.0,2200.0,11088.0,140.0,20.6,2020-12-04,17
35272.0,7117.2,2400.0,2200.0,9715.0,0.0,15.1,2020-12-04,18
35384.0,7117.2,2400.0,2200.0,8788.0,0.0,10.7,2020-12-04,19
35372.0,7117.2,2400.0,2200.0,8293.0,0.0,9.2,2020-12-04,20
34410.0,7117.2,2400.0,2200.0,8136.0,0.0,9.6,2020-12-04,21
31690.0,7117.2,2400.0,2200.0,8702.0,0.0,10.0,2020-12-04,22
28928.0,7117.2,2400.0,2200.0,8794.0,0.0,9.8,2020-12-04,23
26962.0,7117.2,2400.0,2200.0,8717.0,0.0,9.6,2020-12-05,0
24934.0,7117.2,2400.0,2200.0,8145.0,0.0,9.7,2020-12-05,1
23672.0,7117.2,2400.0,2200.0,8094.0,0.0,10.0,2020-12-05,2
22915.0,7117.2,2400.0,2200.0,8345.0,0.0,10.0,2020-12-05,3
22794.0,7117.2,2400.0,2200.0,8579.0,0.0,10.8,2020-12-05,4
22823.0,7117.2,2400.0,2200.0,9311.0,0.0,10.8,2020-12-05,5
23378.0,7117.2,2400.0,2200.0,9799.0,0.0,10.8,2020-12-05,6
24758.0,7117.2,2400.0,2200.0,9983.0,0.0,9.8,2020-12-05,7
26352.0,7117.2,2400.0,2200.0,10163.0,197.1,9.7,2020-12-05,8
28889.0,7117.2,2400.0,2200.0,10833.0,1555.3,9.5,2020-12-05,9
31023.0,7117.2,2400.0,2200.0,11256.0,3461.6,34.6,2020-12-05,10
31682.0,7117.2,2400.0,2200.0,11905.0,4311.9,226.5,2020-12-05,11
31873.0,7117.2,2400.0,2200.0,12947.0,4817.5,380.5,2020-12-05,12
32121.0,7117.2,2400.0,2200.0,13628.0,4709.5,399.0,2020-12-05,13
31444.0,7117.2,2400.0,2200.0,14202.0,4338.8,487.3,2020-12-05,14
29778.0,7117.2,2400.0,2200.0,14180.0,3676.8,546.6,2020-12-05,15
29005.0,7117.2,2400.0,2200.0,13775.0,2178.3,570.3,2020-12-05,16
29536.0,7117.2,2400.0,2200.0,13181.0,429.1,373.0,2020-12-05,17
31647.0,7117.2,2400.0,2200.0,12677.0,0.0,139.8,2020-12-05,18
32049.0,7117.2,2400.0,2200.0,12597.0,0.0,105.3,2020-12-05,19
32641.0,7117.2,2400.0,2200.0,12994.0,0.0,50.0,2020-12-05,20
32586.0,7117.2,2400.0,2200.0,12895.0,0.0,36.2,2020-12-05,21
30805.0,7117.2,2400.0,2200.0,12777.0,0.0,29.8,2020-12-05,22
27890.0,7117.2,2400.0,2200.0,12697.0,0.0,16.5,2020-12-05,23
25395.0,7117.2,2400.0,2200.0,12706.0,0.0,14.1,2020-12-06,0
23420.0,7117.2,2400.0,2200.0,12521.0,0.0,36.8,2020-12-06,1
22014.0,7117.2,2400.0,2200.0,12574.0,0.0,13.9,2020-12-06,2
21222.0,7117.2,2400.0,2200.0,12728.0,0.0,11.3,2020-12-06,3
20747.0,7117.2,2400.0,2200.0,12661.0,0.0,10.9,2020-12-06,4
20766.0,7117.2,2400.0,2200.0,12390.0,0.0,9.2,2020-12-06,5
21316.0,7117.2,2400.0,2200.0,12480.0,0.0,10.1,2020-12-06,6
22161.0,7117.2,2400.0,2200.0,12322.0,0.0,10.9,2020-12-06,7
23027.0,7117.2,2400.0,2200.0,11923.0,174.8,9.6,2020-12-06,8
25426.0,7117.2,2400.0,2200.0,11710.0,1423.4,13.9,2020-12-06,9
27906.0,7117.2,2400.0,2200.0,11701.0,3109.4,92.0,2020-12-06,10
28715.0,7117.2,2400.0,2200.0,11734.0,4068.7,286.1,2020-12-06,11
28929.0,7117.2,2400.0,2200.0,12167.0,4403.4,367.5,2020-12-06,12
29415.0,7117.2,2400.0,2200.0,12850.0,3945.8,368.0,2020-12-06,13
29690.0,7117.2,2400.0,2200.0,13739.0,3306.5,261.0,2020-12-06,14
28377.0,7117.2,2400.0,2200.0,14029.0,2363.0,251.7,2020-12-06,15
27544.0,7117.2,2400.0,2200.0,13735.0,1176.3,198.7,2020-12-06,16
28051.0,7117.2,2400.0,2200.0,13096.0,168.7,111.0,2020-12-06,17
30242.0,7117.2,2400.0,2200.0,12762.0,0.0,29.2,2020-12-06,18
31152.0,7117.2,2400.0,2200.0,12574.0,0.0,14.9,2020-12-06,19
31772.0,7117.2,2400.0,2200.0,13081.0,0.0,3.6,2020-12-06,20
31413.0,7117.2,2400.0,2200.0,13517.0,0.0,8.5,2020-12-06,21
29908.0,7117.2,2400.0,2200.0,13656.0,0.0,9.6,2020-12-06,22
27633.0,7117.2,2400.0,2200.0,13931.0,0.0,9.5,2020-12-06,23
25059.0,7117.2,2400.0,2200.0,13692.0,0.0,9.7,2020-12-07,0
23053.0,7117.2,2400.0,2200.0,13739.0,0.0,9.9,2020-12-07,1
22004.0,7117.2,2400.0,2200.0,14142.0,0.0,10.0,2020-12-07,2
21384.0,7117.2,2400.0,2200.0,14163.0,0.0,9.2,2020-12-07,3
20736.0,7117.2,2400.0,2200.0,13825.0,0.0,8.8,2020-12-07,4
21181.0,7117.2,2400.0,2200.0,14338.0,0.0,9.3,2020-12-07,5
22681.0,6632.3,2400.0,2200.0,14312.0,0.0,9.6,2020-12-07,6
25114.0,6632.3,2400.0,2200.0,14888.0,0.0,8.2,2020-12-07,7
26290.0,6632.3,2400.0,2200.0,15071.0,63.8,7.5,2020-12-07,8
28791.0,6632.3,2400.0,2200.0,15170.0,499.0,6.5,2020-12-07,9
30051.0,6632.3,2400.0,2200.0,15967.0,1124.5,13.3,2020-12-07,10
30676.0,6632.3,2400.0,2200.0,16895.0,1687.3,74.1,2020-12-07,11
30852.0,6632.3,2400.0,2200.0,16896.0,2403.7,50.0,2020-12-07,12
31991.0,6632.3,2400.0,2200.0,17115.0,2531.7,94.5,2020-12-07,13
32056.0,6632.3,2400.0,2200.0,17098.0,2542.6,65.8,2020-12-07,14
30767.0,6632.3,2400.0,2200.0,16774.0,1859.3,59.5,2020-12-07,15
29807.0,6632.3,2400.0,2200.0,16764.0,1070.6,54.1,2020-12-07,16
30081.0,6632.3,2400.0,2200.0,16669.0,181.8,21.3,2020-12-07,17
31322.0,6632.3,2400.0,2200.0,16350.0,0.0,7.8,2020-12-07,18
32008.0,6632.3,2400.0,2200.0,15833.0,0.0,6.1,2020-12-07,19
32316.0,6632.3,2400.0,2200.0,16021.0,0.0,9.3,2020-12-07,20
32103.0,6632.3,2400.0,2200.0,15872.0,0.0,10.3,2020-12-07,21
30107.0,6632.3,2400.0,2200.0,15778.0,0.0,10.0,2020-12-07,22
27603.0,7117.2,2400.0,2200.0,15699.0,0.0,9.8,2020-12-07,23
25435.0,7117.2,2400.0,2200.0,15682.0,0.0,9.8,2020-12-08,0
23474.0,7117.2,2400.0,2200.0,15147.0,0.0,9.7,2020-12-08,1
22166.0,7117.2,2400.0,2200.0,14351.0,0.0,10.1,2020-12-08,2
21502.0,7117.2,2400.0,2200.0,14119.0,0.0,9.3,2020-12-08,3
21032.0,7117.2,2400.0,2200.0,14048.0,0.0,9.4,2020-12-08,4
20953.0,7117.2,2400.0,2200.0,14147.0,0.0,9.2,2020-12-08,5
21828.0,7117.2,2400.0,2200.0,14840.0,0.0,9.4,2020-12-08,6
22566.0,7117.2,2400.0,2200.0,14825.0,0.0,9.4,2020-12-08,7
23133.0,7117.2,2400.0,2200.0,15101.0,81.7,9.5,2020-12-08,8
25526.0,7117.2,2400.0,2200.0,14735.0,1045.7,10.1,2020-12-08,9
27931.0,7117.2,2400.0,2200.0,14319.0,2434.5,13.0,2020-12-08,10
29282.0,7117.2,2400.0,2200.0,14258.0,3415.4,55.9,2020-12-08,11
29770.0,7117.2,2400.0,2200.0,14577.0,3757.6,184.4,2020-12-08,12
30310.0,7117.2,2400.0,2200.0,14866.0,3774.1,224.3,2020-12-08,13
30800.0,7117.2,2400.0,2200.0,15092.0,3733.5,232.9,2020-12-08,14
29139.0,7117.2,2400.0,2200.0,14912.0,3167.5,277.9,2020-12-08,15
28176.0,7117.2,2400.0,2200.0,14194.0,1768.6,258.1,2020-12-08,16
28436.0,7117.2,2400.0,2200.0,13401.0,326.0,132.7,2020-12-08,17
30659.0,7117.2,2400.0,2200.0,12756.0,0.0,34.6,2020-12-08,18
31570.0,7117.2,2400.0,2200.0,12361.0,0.0,32.2,2020-12-08,19
32632.0,7117.2,2400.0,2200.0,11745.0,0.0,10.5,2020-12-08,20
32437.0,7117.2,2400.0,2200.0,11189.0,0.0,10.6,2020-12-08,21
31022.0,7117.2,2400.0,2200.0,11220.0,0.0,8.0,2020-12-08,22
27893.0,7117.2,2400.0,2200.0,11278.0,0.0,9.3,2020-12-08,23
24943.0,7117.2,2400.0,2200.0,11362.0,0.0,10.0,2020-12-09,0
23042.0,7117.2,2400.0,2200.0,11388.0,0.0,10.3,2020-12-09,1
22249.0,7117.2,2400.0,2200.0,11191.0,0.0,10.4,2020-12-09,2
21953.0,7117.2,2400.0,2200.0,10649.0,0.0,10.3,2020-12-09,3
22206.0,7117.2,2400.0,2200.0,10166.0,0.0,10.1,2020-12-09,4
23064.0,7117.2,2400.0,2200.0,9962.0,0.0,9.9,2020-12-09,5
25988.0,7117.2,2400.0,2200.0,9690.0,0.0,9.6,2020-12-09,6
31259.0,7117.2,2400.0,2200.0,9587.0,0.0,9.0,2020-12-09,7
35035.0,7117.2,2400.0,2200.0,9454.0,188.1,9.1,2020-12-09,8
36443.0,7117.2,2400.0,2200.0,8673.0,1714.9,18.6,2020-12-09,9
36501.0,7117.2,2400.0,2200.0,8351.0,3645.0,139.6,2020-12-09,10
35991.0,7117.2,2400.0,2200.0,8615.0,4483.3,372.9,2020-12-09,11
36029.0,7117.2,2400.0,2200.0,9154.0,4538.1,456.2,2020-12-09,12
